source_url	parsed_url
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.wsj.com/articles/smithfield-foods-citing-high-costs-of-operating-in-california-to-close-pork-plant-11654950795?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/site/manage-web-notifications
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/markets/latin-america
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/story/climate-change-warning-microplastics-found-in-fresh-snow-in-the-worlds-most-remote-place-11654808878?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/games
https://www.marketwatch.com/latest-news?mod=top_nav	https://leaderboard.investors.com
https://www.marketwatch.com/latest-news?mod=top_nav	https://sts3.wsj.net/bucket-a/maggie/static/fonts/lato/lato-latin-ext-400-italic.woff2
https://www.marketwatch.com/latest-news?mod=top_nav	https://sts3.wsj.net/bucket-a/maggie/static/fonts/lato/lato-latin-ext-900-normal.woff2
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/market-data/europe
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.fnlondon.com
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/podcasts
https://www.marketwatch.com/latest-news?mod=top_nav	https://s.ntv.io
https://www.marketwatch.com/latest-news?mod=top_nav	https://tags.tiqcdn.com
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/market-data/us
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/newsletters
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.wsj.com/articles/gun-control-rallies-planned-in-more-than-400-cities-11654959503?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/investing/index/spx?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.linkedin.com/company/marketwatch
https://www.marketwatch.com/latest-news?mod=top_nav	https://sts3.wsj.net/bucket-a/maggie/static/fonts/lato/lato-latin-700-italic.woff2
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/investing/commodities
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/picks/home-kitchen
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/economy-politics/calendar?&amp;mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/investing/index/gdow?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://newretirement.marketwatch.com/planner/retirement-calculator?nr_a=mw&amp;nr_creative=snrrc&amp;utm_source=mw&amp;utm_medium=referral&amp;utm_campaign=rc&amp;utm_content=snrrc
https://www.marketwatch.com/latest-news?mod=top_nav	https://marketsmith.investors.com
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/latest-news?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.wsj.com/articles/gasoline-prices-reach-5-a-gallon-nationwide-for-the-first-time-11654910506?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/market-data/cryptocurrency
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/story/are-you-overreacting-to-the-volatile-stock-market-these-are-the-four-questions-you-need-to-ask-yourself-11654867897?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/column/the-moneyist
https://www.marketwatch.com/latest-news?mod=top_nav	https://sts3.wsj.net/bucket-a/maggie/static/fonts/lato/lato-latin-ext-400-normal.woff2
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/video
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/tools/upgrades-downgrades
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/column/help-me-retire
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/investing/stock/fltr?countrycode=ie&mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/picks/amazon-prime-day
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.wsj.com/articles/michelle-lovelace-birkins-shopping-kanye-west-cardi-b-11654891801?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/personal-finance/travel?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/picks/fashion-beauty
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/story/what-are-target-date-funds-and-how-do-they-work-11654798024?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/investing/index/djia?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/video/getting-to-work-with
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/personal-finance/real-estate/buy
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/retirement/social-security
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/tools/mutual-fund/compare
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/markets/asia
https://www.marketwatch.com/latest-news?mod=top_nav	https://sts3.wsj.net/bucket-a/maggie/static/fonts/lato/lato-latin-400-italic.woff2
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/retirement/taxes
https://www.marketwatch.com/latest-news?mod=top_nav	https://sts.wsj.net
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/investing/index/nik?countrycode=jp&mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/site/subscriber-agreement
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/graphics/best-place-to-retire/
https://www.marketwatch.com/latest-news?mod=top_nav	https://corporate.marketwatch.com?mod=mw_footer
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/retirement/real-estate
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/investing/stock/bpmc?mod=trending-tickers
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/how-to-invest
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/search?q=
https://www.marketwatch.com/latest-news?mod=top_nav	https://mw4.wsj.net/mw5/content/images/favicons/apple-touch-icon-180x180.png
https://www.marketwatch.com/latest-news?mod=top_nav	https://sts3.wsj.net/bucket-a/maggie/static/fonts/mulish/mulish-vietnamese-700-normal.woff2
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/tools/screener/premarket
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/story/what-8-6-inflation-looks-like-for-the-average-grocery-shopper-bacon-is-over-7-a-pound-cookies-are-up-49-cents-11654893521?mod=newsviewer_click
https://www.marketwatch.com/latest-news?mod=top_nav	https://sts3.wsj.net/bucket-a/maggie/static/fonts/mulish/mulish-latin-400-normal.woff2
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.dowjones.com/code-conduct/
https://www.marketwatch.com/latest-news?mod=top_nav	https://www.marketwatch.com/picks/food-wine
